id,x,y,pd,ward,zipcode,beat,ct
2184,-9764995.99,5115401.49,22,19,60655,2211,7403
2185,-9748854.45,5119359.15,4,,60617,0431,5103
2186,-9756579.45,5148532.04,18,43,60614,1813,718
2187,-9756593.56,5146563.01,18,27,60610,1822,8422
2188,-9757290.24,5150111.86,19,,60614,1935,703
2189,-9757802.09,5131845.44,9,24,60609,0933,6111
2190,-9756461.69,5132366.87,9,11,60609,0935,6709
2191,-9760472.27,5146286.04,12,2,60622,1212,2423
2192,-9764497.11,5141429.97,11,24,60624,1133,8430
2193,-9755852.54,5120654.18,22,21,60620,2223,7115
2194,-9763047.06,5138766.28,10,12,60623,1033,
2195,-9775703.69,5163160.05,16,41,60631,1611,901
2196,-9760799.14,5143460.26,12,27,60626,,8378
2197,-9766410.31,5148839.77,25,35,60639,2522,2004.02
2198,-9761168.17,5127850.59,8,16,60629,0825,6606
2199,-9759726.29,5131046.1,9,16,60609,0932,6117
2200,-9765611.47,5123384.05,8,18,60652,0834,7003.01
2201,-9764092.65,5157417.77,17,39,,1712,8318
2202,-9761343.96,5141713.68,11,28,60612,1135,2827
2203,-9760755.37,5147621.81,14,32,60647,1434,2405
2204,-9747713.0,5125738.9,3,7,60649,0334,4307
2205,-9764698.29,5145769.53,11,27,60651,1112,2312
2206,-9750193.08,5126965.02,3,5,60637,0332,4303
2207,-9770184.02,5152325.69,16,36,60634,1633,1512
2208,-9754884.01,5125851.72,7,6,60621,0731,6911
2209,-9756913.76,5131485.79,9,20,60609,0933,6110
2210,-9753888.05,5143601.24,1,42,60602,0114,3201
2211,-9754709.38,5140054.44,,3,,0131,3302
2212,-9762516.27,5134569.52,9,12,60632,0911,5802
2213,-9754434.0,5126959.21,3,6,60621,0322,6903
2214,-9747665.91,5125024.63,3,7,60649,0334,4313.02
2215,-9748776.44,5123731.05,4,8,60617,0414,4605
2216,-9766449.07,5146212.48,11,37,60651,1111,
2217,-9761115.64,5151933.55,19,32,60618,1921,510
2218,-9763510.38,5124071.73,8,18,60621,0835,2607
2219,-9761334.46,5142067.23,11,41,60631,1135,2827
2220,-9753646.47,5126062.2,3,6,60637,0322,6904
2221,-9763468.11,5151942.61,17,33,60618,1733,2101
2222,-9766081.65,5148612.53,,35,60639,2525,2004.02
2223,-9758809.77,5158989.26,20,48,60660,2013,305
2224,-9763591.5,5123286.4,8,18,60652,0834,7004.01
2225,-9761314.34,5156298.84,20,47,60625,2031,404.01
2226,-9763303.15,5139507.41,10,24,60623,1022,8431
2227,-9766496.1,5159341.5,,39,60646,1711,1203
2228,-9763545.4,5127491.5,8,23,60629,,6605
2229,-9760620.67,5156309.09,20,47,60625,2032,404.02
2230,-9760161.85,5130785.14,9,16,60609,0932,6116
2231,-9760055.48,5155729.8,19,,60640,1912,8308
2232,-9756982.16,5125833.52,7,6,60621,0733,6814
2233,-9769065.04,5144110.79,24,37,60644,1523,2519
2234,-9758927.75,5136953.81,9,25,,0912,8432
2235,-9757167.85,5130872.36,9,20,60609,0934,6120
2236,-9753535.23,5129418.77,2,48,60637,0232,4004
2237,-9765855.13,5143389.4,11,28,60625,0724,2602
2238,-9765167.4,5143466.99,11,28,60624,1122,2601
2239,-9752450.95,5135356.95,2,4,60653,0212,8365
2240,-9770103.09,5151056.77,,31,60613,2514,1903
2241,-9763707.83,5125328.65,4,17,60629,0831,6611
2242,-9760322.06,5153331.6,19,47,60613,1922,506
2243,-9764887.01,5134510.99,8,14,60632,0821,5701
2244,-9764207.19,5125695.22,8,13,60629,0833,6504
2245,-9761787.74,5123619.72,8,18,60652,0835,7001
2246,-9761242.01,5126620.45,8,17,60629,0832,6609
2247,-9760525.25,5160694.13,24,50,60645,2412,205
2248,-9764205.88,5137302.43,2,22,60623,1032,3016
2249,-9763610.12,5128764.89,8,23,60629,0822,6604
2250,-9754927.02,5126352.55,7,6,60621,0731,6903
2251,-9747095.26,5117220.12,,10,60617,0434,5102
2252,-9758954.1,5126245.41,7,17,60636,0735,6715
2253,-9751491.84,5127947.09,3,20,60637,0314,8319
2254,-9762325.5,5125267.7,8,18,60629,,6611
2255,-9750580.38,5130995.79,2,4,60615,0234,4108
2256,-9762299.4,5142846.59,11,27,60612,1124,8374
2257,-9769044.24,5152408.19,16,31,60641,1634,1511
2258,-9757211.5,5132991.95,9,11,60609,0925,
2259,-9762716.88,5130549.25,9,14,60632,0923,
2260,-9757709.78,5121501.61,22,21,60620,2222,7111
2261,-9760925.91,5141037.57,12,28,60612,1225,2828
2262,-9774039.81,5150093.91,25,29,60707,0233,8316
2263,-9771854.5,5150742.19,25,30,,2511,1904.01
2264,-9760899.68,5140733.59,12,28,60608,1233,8429
2265,-9751674.29,5127247.27,3,5,60637,0321,8344
2266,-9773881.17,5151949.12,16,,60639,1632,1710
2267,-9750660.43,5123701.92,4,8,60619,0411,622
2268,-9753009.27,5133961.61,2,4,60653,0214,3801
2269,-9764328.91,5127884.44,8,23,60629,0823,6503.02
2270,-9762465.76,5146448.01,12,26,60622,1211,2409
2271,-9758013.87,5120559.09,22,21,60620,,7302.01
2272,-9756719.5,5115349.09,22,34,60643,2234,7501
2273,-9764181.98,5157868.93,4,39,60625,1712,8318
2274,-9768069.43,5145089.51,15,37,60644,1531,2517
2275,-9765668.89,5151443.02,25,30,60618,2523,2105.01
2276,-9766311.65,5144633.51,11,28,60624,1111,8421
2277,-9759815.37,5121793.15,6,18,60620,1124,7112
2278,-9757443.52,5155579.36,19,46,60640,0324,315.02
2279,-9769388.44,5127645.33,8,13,60638,0813,6407
2280,-9769610.13,5152901.33,16,36,60641,1633,1507
2281,-9763807.78,5160570.8,24,50,60659,2413,207.02
2282,-9767095.99,5131268.5,8,14,60632,0815,5604
2283,-9761295.44,5145901.78,12,26,60622,1212,2425
2284,-9753227.06,5117134.08,5,9,60628,0512,4909.02
2285,-9754649.84,5146112.15,18,42,60611,1833,812.01
2286,-9762059.54,5136885.08,10,12,60608,1034,8435
2287,-9762978.28,5123975.71,8,18,60652,0835,7001
2288,-9756534.59,5110368.96,5,34,60643,0523,5305.03
2289,-9757913.4,5128938.17,7,16,60636,0713,6709
2290,-9757311.27,5150194.0,19,43,60614,1935,703
2291,-9743848.98,5117285.41,4,,60617,0432,5204
2292,-9765679.6,5139281.24,,24,60623,,2925
2293,-9762080.2,5150188.62,14,32,60647,1431,2203
2294,-9754097.76,5113644.97,5,9,60628,0532,5301
2295,-9753539.41,5136244.81,,15,60616,0211,8395
2296,-9766344.68,5148104.05,25,35,,2534,8312
2297,-9754523.9,5113288.69,5,34,60628,0522,5302
2298,-9758953.56,5153088.36,19,44,60613,1922,
2299,-9762047.86,5138856.12,10,12,60608,1023,8407
2300,-9754742.83,5112703.85,5,9,60628,0522,5305.01
2301,-9759580.98,5143552.6,12,27,60612,1223,2804
2302,-9761998.32,5159830.25,24,40,60659,2413,208.02
2303,-9771984.83,5130924.55,8,14,,0811,5609
2304,-9775903.15,5162914.51,16,41,,1611,901
2305,-9753500.69,5129471.3,2,20,60637,0232,4004
2306,-9762588.39,5156885.27,20,40,60625,2031,402.01
2307,-9754188.11,5128788.38,3,20,60637,,4008
2308,-9759399.57,5117985.7,,19,60643,2213,7202
2309,-9759302.07,5161381.54,24,49,60626,2432,8306
2310,-9766300.51,5139978.79,10,24,60623,1012,2909
2311,-9755405.45,5115292.66,22,34,60628,2233,4911
2312,-9758652.14,5145977.67,12,2,60707,1213,2420
2313,-9765085.1,5127313.2,8,13,60629,0833,6503.02
2314,-9753669.1,5116743.44,5,9,60628,0512,4909.02
2315,-9756477.37,5118264.28,22,34,60643,2232,7306
2316,-9761171.32,5155118.44,19,47,60618,1911,502
2317,-9756090.12,5124100.91,6,45,60618,0621,7101
2318,-9773252.23,5151125.33,25,36,60634,2511,1801
2319,-9756811.75,5130230.91,9,20,60609,0932,6121
2320,-9769631.49,5143643.11,15,16,60647,1523,2519
2321,-9749250.42,5121265.35,4,8,60617,0412,4801
2322,-9760194.7,5127176.13,15,16,60636,0726,8309
2323,-9759679.84,5163385.01,24,49,60626,2422,102.02
2324,-9755477.34,5147172.64,18,27,60610,1821,803
2325,-9755272.18,5144632.47,3,42,60654,1831,817
2326,-9747167.48,5122316.24,4,7,60617,0423,5610
2327,-9761351.72,5124925.3,8,18,,0835,6610
2328,-9750636.78,5131237.42,2,4,60615,0234,4101
2329,-9758815.98,5131345.07,14,20,60609,0931,6113
2330,-9759814.65,5127191.03,7,16,60636,0726,6714
2331,-9748419.14,5126729.45,3,5,60649,0331,8370
2332,-9756375.39,5150924.11,19,43,60614,1935,701.02
2333,-9754265.98,5110854.77,,9,,0523,5305.02
2334,-9763202.23,5117061.04,11,19,60655,2211,7402
2335,-9763679.7,5153027.74,17,33,60618,1733,1608
2336,-9768928.84,5148502.16,25,36,60639,0334,1911
2337,-9765993.03,5149198.89,18,35,,2525,2004.02
2338,-9762995.51,5148820.51,14,32,60647,1414,2212
2339,-9753736.51,5114868.87,5,9,60628,0531,4914
2340,-9754058.36,5126644.99,3,6,60637,0322,5905
2341,-9763673.77,5155346.52,17,33,60606,1724,1407.02
2342,-9759987.89,5146226.06,12,,60622,1212,2422
2343,-9768158.83,5144734.85,15,37,60644,1532,2516
2344,-9754599.79,5138997.3,1,3,60616,0825,3301
2345,-9774738.58,5160342.29,16,41,60631,1822,903
2346,-9745867.99,5110032.79,,10,60633,0433,5501
2347,-9760368.1,5161763.87,24,49,60626,,2521.02
2348,-9757449.96,5140547.54,12,11,60608,1232,2838
2349,-9764362.37,5137561.76,10,16,60623,1032,3016
2350,-9745970.87,5110791.98,4,10,60633,0433,8388
2351,-9768313.61,5156851.7,16,45,60630,1623,1204
2352,-9762662.37,5159955.67,24,40,60659,2413,208.02
2353,-9764498.23,5155194.01,17,35,60625,1023,1407.02
2354,-9754921.07,5146411.07,18,2,60655,1824,811
2355,-9761198.41,5142597.48,12,,60640,1225,2809
2356,-9771516.89,5159667.19,16,39,60646,1611,1001
2357,-9765389.0,5128663.08,8,23,60629,0813,6502
2358,-9762864.32,5128746.93,8,16,60629,0824,6603.02
2359,-9755875.76,5152051.43,19,44,60657,1934,632
2360,-9750898.06,5109739.39,5,9,,0533,5401.02
2361,-9757358.82,5139731.88,12,25,60608,1235,3104
2362,-9765078.87,5153066.76,17,,60618,1732,1609
2363,-9751900.32,5125843.19,3,5,60619,0324,8418
2364,-9764039.49,5147680.1,,26,60647,0825,2302
2365,-9768772.23,5130357.16,8,23,60638,0814,5607
2366,-9760947.31,5128677.11,8,,60629,0825,8350
2367,-9755589.07,5117824.97,22,9,60628,2232,7305
2368,-9755252.33,5130658.78,9,3,60609,0935,8356
2369,-9757737.69,5114983.67,22,34,60643,2234,7501
2370,-9756349.36,5143086.22,1,42,60661,0121,2819
2371,-9777696.7,5157345.12,16,41,60656,1614,1005
2372,-9761150.65,5127791.88,8,16,60629,0825,2426
2373,-9768367.34,5150568.87,25,31,60639,2521,1908
2374,-9755455.3,5121424.79,22,21,60620,2223,7115
2375,-9765247.17,5140056.75,10,24,60623,1014,8387
2376,-9770824.2,5147817.16,25,29,60639,2531,2504
2377,-9756893.43,5124459.14,6,17,,2221,7102
2378,-9762142.02,5128248.79,8,16,60629,1511,6603.02
2379,-9760285.45,5160302.71,24,40,60660,2413,209.02
2380,-9765356.79,5123470.65,8,18,60652,0834,
2381,-9764724.34,5154318.07,17,45,60618,1723,1604
2382,-9761392.18,5152830.19,19,47,60618,1921,509
2383,-9758916.83,5113979.99,22,34,60643,2234,7505
2384,-9770254.47,5151494.52,25,31,60634,2514,1904.02
2385,-9754606.22,5143682.68,1,42,60602,0111,3206
2386,-9753257.69,5108356.9,5,9,60827,0533,5401.01
2387,-9770989.34,5143341.91,15,29,60644,1512,2520
2388,-9773641.75,5130547.47,8,23,60640,0811,5609
2389,-9752662.3,5128691.5,3,20,60637,0313,4205
2390,-9766128.78,5142610.09,11,28,,1115,2606
2391,-9753383.9,5134612.62,2,3,60653,0214,3802
2392,-9759768.72,5160666.76,24,40,60660,2433,303
2393,-9750165.66,5123308.02,4,8,60619,0411,8343
2394,-9763175.51,5127380.93,8,17,60629,0823,6605
2395,-9754802.0,5117068.41,5,34,60628,0512,4910
2396,-9752038.3,5116863.28,5,9,60628,0512,5002
2397,-9748263.43,5126312.72,3,,60649,0331,4301.02
2398,-9775851.69,5152020.11,16,38,60634,1631,1707
2399,-9773041.19,5158300.08,16,41,60656,0715,1503
2400,-9762105.84,5122281.93,8,18,60652,0835,7005.02
2401,-9764651.86,5138385.67,10,22,60623,1013,3006
2402,-9765366.19,5123682.37,8,18,60652,0834,7002
2403,-9763016.85,5150820.66,14,33,,1411,2107
2404,-9764644.55,5160402.75,17,50,60659,1711,1301
2405,-9770909.44,5150688.59,25,30,60634,2514,5306
2406,-9763598.0,5127061.94,8,23,60629,0831,6605
2407,-9759166.27,5128489.5,7,15,60636,0714,6707
2408,-9766341.89,5153636.36,17,45,60641,1731,1610
2409,-9763397.52,5155998.03,7,33,60625,1713,1408
2410,-9756298.71,5123175.34,6,21,60620,0621,7109
2411,-9754255.28,5128745.08,3,20,60637,0311,4008
2412,-9767016.99,5127743.46,8,48,60629,0813,6408
2413,-9763385.85,5128312.81,8,23,60629,0823,6604
2414,-9754542.63,5116681.22,5,34,60628,0512,4910
2415,-9756014.44,5137636.77,9,11,60616,0914,
2416,-9747439.3,5122614.47,4,7,60617,0423,4604
2417,-9762502.39,5145972.59,12,3,,1211,2409
2418,-9770281.98,5147492.17,25,29,,2531,2504
2419,-9759654.86,5135627.31,9,,60608,0912,8404
2420,-9769755.74,5151243.35,25,31,60641,0331,1903
2421,-9758713.56,5148561.99,22,2,60614,1811,8325
2422,-9762340.19,5156467.33,20,40,60625,2031,402.01
2423,-9762220.95,5157394.6,20,40,60625,2011,402.01
2424,-9762261.37,5133787.55,16,12,60632,0921,5805.01
2425,-9758181.78,5127916.41,,16,60636,0724,8349
2426,-9765904.24,5139612.73,10,24,60623,1012,2925
2427,-9763990.63,5132791.46,8,14,60632,0821,5804
2428,-9758356.48,5125276.24,7,17,60636,0734,6719
2429,-9750793.45,5119201.2,5,8,60628,0511,2809
2430,-9752468.73,5123713.34,25,6,60619,0624,4402.01
2431,-9767537.3,5143509.49,11,28,60644,1113,2518
2432,-9757911.78,5137161.11,9,11,,0913,6006
2433,-9761032.47,5141159.13,12,28,60612,1225,2828
2434,-9770879.9,5156723.72,,45,60630,1622,1104
2435,-9758878.26,5145820.19,12,1,60642,1213,2517
2436,-9760681.69,5118170.28,22,19,,2213,7203
2437,-9746550.05,5117100.2,4,10,60617,0431,5101
2438,-9757649.19,5128587.8,7,16,,0712,6806
2439,-9754059.13,5128772.54,3,20,60637,0311,4008
2440,-9770550.45,5153279.52,16,38,,1633,1506
2441,-9758168.42,5145018.68,12,1,60642,1215,2434
2442,-9755454.88,5155299.98,19,46,60640,1921,314
2443,-9764669.51,5144540.18,11,27,60624,0935,2315
2444,-9766559.5,5140939.09,11,24,60624,1131,8430
2445,-9765407.66,5156461.41,17,35,60625,1712,1403.01
2446,-9763704.47,5141529.74,11,24,60624,1134,8373
2447,-9747917.41,5122434.09,4,8,60604,0412,4605
2448,-9763668.68,5145917.64,11,26,60651,1031,8366
2449,-9769474.44,5147713.65,25,37,60639,,2503
2450,-9766130.32,5146943.3,25,26,60651,2534,2306
2451,-9748191.05,5122861.79,4,8,60617,0414,3105
2452,-9746029.55,5121873.06,4,10,60617,0424,4602
2453,-9761269.18,5127648.36,8,16,60629,0825,6606
2454,-9758270.22,5161794.87,24,49,60626,2432,104
2455,-9760440.67,5152548.28,19,32,60618,1921,508
2456,-9767746.81,5151247.7,25,31,60641,2521,1901
2457,-9759157.38,5162770.8,24,49,60626,2423,106
2458,-9765429.65,5147972.24,25,26,,2535,2304
2459,-9765054.17,5139413.02,10,24,60623,1014,2515
2460,-9761053.76,5154047.99,19,47,60618,1921,505
2461,-9753774.38,5133031.16,2,3,60653,0215,8358
2462,-9760806.78,5116719.32,22,19,60655,2211,7205
2463,-9771781.38,5162396.3,16,41,60646,1621,1201
2464,-9752612.38,5133710.0,2,4,60653,0214,3801
2465,-9756269.8,5113528.71,5,34,60628,0524,5302
2466,-9751392.91,5125857.19,3,5,60619,0324,8418
2467,-9758738.0,5163394.12,24,49,60626,2422,103
2468,-9751324.48,5133603.05,2,4,60653,0214,8364
2469,-9768048.38,5146513.05,25,37,60651,2533,8313
2470,-9751841.39,5127160.49,3,5,,0321,4208
2471,-9764069.57,5140378.65,10,29,60623,1021,2912
2472,-9772170.53,5148722.6,25,29,60639,2512,1913.01
2473,-9763504.9,5155320.51,17,33,60625,1724,1408
2474,-9770174.72,5154502.04,,,60641,1624,5302
2475,-9758219.57,5151850.71,19,32,60657,1933,628
2476,-9757551.22,5121214.01,22,21,60620,2222,7114
2477,-9763899.37,5139049.94,10,24,60623,1024,8417
2478,-9765812.75,5151569.38,25,31,60641,2523,2104
2479,-9753605.1,5114439.92,5,1,60628,0413,
2480,-9759516.95,5132559.47,9,15,60609,0924,6103
2481,-9759264.23,5145403.88,12,1,60622,1215,2432
2482,-9750104.28,5126769.78,3,5,60637,0332,4303
2483,-9767357.63,5155381.27,17,39,60630,1722,
2484,-9759551.85,5129181.27,7,15,60636,0715,6704
2485,-9753881.23,5136128.33,2,3,60616,0211,8395
2486,-9764976.15,5129143.51,8,23,60629,0822,6204
2487,-9757605.81,5146317.5,18,27,60642,1822,8422
2488,-9773822.68,5157224.67,16,41,60646,1613,1007
2489,-9758541.29,5131966.76,9,20,60609,0933,6112
2490,-9752432.09,5126209.0,3,6,60637,0321,4212
2491,-9760824.18,5116220.06,22,23,60655,2211,7205
2492,-9768065.45,5147614.31,25,37,60639,2533,2502
2493,-9747218.56,5115967.5,4,10,60617,,8388
2494,-9754626.86,5119395.2,6,21,60620,0634,8340
2495,-9762295.69,5141813.54,11,28,60612,1135,2718
2496,-9760646.9,5150928.11,,1,60618,1931,6110
2497,-9766787.66,5152949.02,17,45,60641,1731,1611
2498,-9769086.77,5148091.41,25,,60639,2532,2503
2499,-9765969.02,5137268.41,10,22,60623,1031,3018.03
2500,-9759153.32,5151849.02,19,32,60657,1932,627
2501,-9764580.44,5154705.95,17,35,60618,1723,1605.01
2502,-9744399.64,5116720.05,4,10,60617,0432,5203
2503,-9758037.41,5145987.94,12,27,60642,1213,8404
2504,-9770825.13,5144321.96,15,29,60644,1512,2514
2505,-9765046.19,5131074.98,8,23,60632,0822,6201
2506,-9752205.72,5134803.66,2,4,,0212,8365
2507,-9751133.98,5119099.77,,8,60628,0511,5001
2508,-9767257.58,5142913.6,11,,60644,1113,2522.02
2509,-9757993.06,5145604.74,12,27,60642,1213,8423
2510,-9774149.76,5157261.37,16,41,60656,1613,1007
2511,-9761481.4,5163175.12,24,50,60645,2411,5103
2512,-9752260.8,5127951.99,3,,60637,0312,4207
2513,-9753142.48,5124457.97,6,6,60619,,2001
2514,-9758654.05,5131642.24,9,20,60609,0933,6112
2515,-9752512.13,5120906.99,6,6,60619,0512,4409
2516,-9761513.6,5163452.76,24,50,,2411,201
2517,-9759944.52,5127452.39,7,16,60636,0726,6714
2518,-9755897.13,5115027.9,22,34,60628,2233,4911
2519,-9764976.03,5132593.79,8,14,60632,0821,5701
2520,-9756264.31,5137455.28,9,27,60616,0914,6004
2521,-9757611.46,5129931.16,7,16,60621,0712,6805
2522,-9771250.64,5159977.49,16,39,60646,1611,1101
2523,-9757529.68,5130335.66,9,20,60609,0934,6120
2524,-9768958.08,5150498.35,25,20,60639,2521,1908
2525,-9745854.82,5110048.0,4,35,60633,0433,5501
2526,-9758739.82,5144114.81,12,27,60607,1215,8330
2527,-9754594.5,5137972.02,1,3,60616,0133,8410
2528,-9759907.13,5127239.96,,16,60636,,6714
2529,-9774114.93,5157816.2,16,41,,1613,1006
2530,-9754224.55,5145136.3,18,42,60611,1834,
2531,-9751014.03,5128505.87,3,33,60637,0314,4202
2532,-9758566.53,5141901.9,12,28,60607,1231,8329
2533,-9757654.59,5158234.01,20,48,60640,2023,307.06
2534,-9774756.68,5162981.06,16,,60631,1611,901
2535,-9747615.23,5124937.79,4,7,,0421,4313.02
2536,-9756240.07,5145667.88,18,27,60610,1823,819
2537,-9753195.71,5134644.23,2,4,60653,1511,5610
2538,-9762458.84,5151816.06,14,33,60618,1411,2109
2539,-9754590.28,5113150.74,5,34,,0522,5302
2540,-9753776.91,5145657.14,18,2,60611,1833,813
2541,-9757853.47,5116052.68,22,34,60643,2234,7501
2542,-9767857.61,5154689.62,17,45,60641,,8317
2543,-9749840.89,5124129.89,4,31,60649,0414,2912
2544,-9746569.37,5116720.24,4,10,60617,,5101
2545,-9769856.46,5145772.29,,37,60651,1524,2512
2546,-9770537.03,5151515.77,25,30,60634,2514,1904.02
2547,-9772113.0,5150912.42,25,30,60634,2511,1904.01
2548,-9746589.34,5123286.0,4,,60617,0422,4603.02
2549,-9768598.28,5148096.64,25,37,60639,2533,2502
2550,-9757936.88,5142813.49,12,25,60607,1232,8331
2551,-9765473.54,5151920.15,17,30,60618,1732,8311
2552,-9759861.57,5160680.9,24,,60626,2432,8306
2553,-9746135.37,5118910.19,4,10,60617,0431,5101
2554,-9764510.51,5144145.47,11,28,60624,1123,8368
2555,-9754641.37,5119266.39,,21,60628,0511,4906
2556,-9768859.5,5144476.86,15,37,60644,1532,2516
2557,-9762167.87,5121718.82,8,18,60652,0835,7005.02
2558,-9759078.61,5144695.72,12,1,60622,1215,2432
2559,-9767709.89,5145130.03,11,28,60644,1111,2517
2560,-9760683.42,5154736.42,19,47,60618,1911,502
2561,-9749851.31,5130647.44,2,5,60615,0234,4109
2562,-9759185.73,5159056.24,20,48,60660,2013,305
2563,-9754296.21,5145390.86,18,42,60611,1833,815
2564,-9753867.15,5129009.79,2,20,60637,0232,8345
2565,-9775571.46,5153531.54,16,38,60634,1631,1704
2566,-9761562.99,5136777.43,10,,60608,1034,8435
2567,-9758004.2,5160429.19,24,48,,2433,301.04
2568,-9768004.88,5146469.69,25,37,60651,2533,8313
2569,-9762558.6,5162082.75,24,50,60645,2411,203.02
2570,-9751904.13,5131120.28,2,5,60642,0233,4105
2571,-9758833.62,5129052.38,7,15,60636,0714,6707
2572,-9753630.01,5115594.99,5,11,60628,0513,4909.01
2573,-9754344.72,5127112.34,3,20,60637,0322,2004.01
2574,-9747104.11,5122790.31,4,7,60617,0423,4603.02
2575,-9764792.35,5147503.11,25,26,60647,2535,2307
2576,-9763879.95,5148091.45,14,1,60647,1422,2227
2577,-9766011.36,5126465.92,8,13,60629,0833,6505
2578,-9758910.88,5157662.96,20,48,60640,2013,3403
2579,-9765053.53,5127890.19,8,23,60629,2432,6501
2580,-9776177.4,5152585.06,16,38,60634,1631,1707
2581,-9748784.57,5126289.09,3,45,60649,0331,4301.01
2582,-9762361.76,5141819.73,11,28,60612,1135,2718
2583,-9746283.26,5117659.79,4,10,60617,,5101
2584,-9758064.77,5157562.21,20,48,60640,2023,307.03
2585,-9761183.92,5142731.12,12,27,60612,1225,2809
2586,-9758680.34,5126404.4,7,16,60636,0725,6716
2587,-9763479.89,5162973.24,24,50,60645,2411,202
2588,-9761164.05,5142982.07,5,27,60612,1223,2809
2589,-9762305.12,5149554.37,14,1,60647,1431,2214
2590,-9761710.87,5148049.56,14,1,60647,1434,2406
2591,-9746413.6,5119180.6,4,10,60617,0431,5101
2592,-9769548.69,5151912.64,16,30,60641,1634,1511
2593,-9759319.47,5161800.89,24,49,60626,2431,3016
2594,-9766018.18,5151569.97,25,31,60641,2523,2104
2595,-9761507.54,5163731.23,14,49,60645,2411,201
2596,-9756302.08,5115579.87,22,34,60628,2233,4911
2597,-9757338.85,5123954.91,6,,60620,0612,7102
2598,-9764503.32,5157610.19,17,39,60625,1712,8318
2599,-9745963.29,5123873.54,4,7,60617,0422,4601
2600,-9753882.64,5113367.24,5,14,60628,0532,5301
2601,-9760265.75,5151504.4,19,32,60657,1931,
2602,-9754695.54,5146486.69,18,2,60611,1824,812.02
2603,-9764533.8,5122965.0,8,18,60652,0834,7004.01
2604,-9761814.57,5127060.75,8,17,60629,0831,6608
2605,-9770982.53,5141258.48,15,29,60644,,
2606,-9746295.6,5121281.62,4,10,60617,0423,4607
2607,-9762171.7,5122347.16,8,,60652,0835,7005.02
2608,-9760244.98,5147600.63,14,2,60647,1434,8310
2609,-9750088.23,5128612.56,3,5,60637,0314,4201
2610,-9756517.48,5137570.3,9,11,60616,0914,6004
2611,-9758175.39,5112399.33,5,34,60643,0524,5304
2612,-9755511.36,5132507.15,9,,60609,0925,8355
2613,-9761441.03,5128248.76,8,16,60629,0825,8350
2614,-9758372.77,5149018.43,18,2,60614,1811,8325
2615,-9750492.96,5126841.35,3,27,60637,0332,4303
2616,-9749180.11,5127518.99,3,5,60649,0331,8439
2617,-9758085.99,5150107.63,19,43,60614,1932,704
2618,-9762930.31,5142067.98,11,28,60612,1134,8373
2619,-9757419.03,5153612.42,19,46,60613,1923,610
2620,-9762716.55,5146098.54,12,26,60622,1211,2409
2621,-9761864.71,5157154.66,20,40,60625,2031,402.01
2622,-9759344.18,5139693.67,12,19,60608,1234,3108
