id,x,y,pd,zipcode
1877062,-9765818.56,5128130.07,8,
969504,-9757209.95,5137362.01,9,60608
1077455,-9764412.86,5154981.72,17,
434517,-9762048.47,5153411.48,19,60618
792990,-9763295.81,5137836.28,10,60623
409615,-9758102.0,5151318.84,19,60657
2390706,-9761262.2,5116666.88,22,60655
1495005,-9768023.34,5131328.13,8,60638
258941,-9764946.26,5145473.72,,60651
644598,-9765500.73,5141044.74,11,60624
766208,-9765625.68,5140940.57,10,60623
857019,-9756461.12,5141123.41,1,60607
1635569,-9753526.88,5129401.95,2,60637
310147,-9767685.3,5147913.47,25,60639
1097133,-9764356.86,5156129.83,17,60625
978363,-9756303.82,5136226.57,9,60616
1255943,-9776195.0,5162263.6,16,60631
1563393,-9756127.5,5132265.44,9,60609
252890,-9764586.72,5147486.89,25,60651
152540,-9761261.36,5146574.43,14,60622
2400190,-9764735.1,5115496.25,,60655
503657,-9765610.26,5152431.49,17,60618
2496137,-9770896.87,5129431.35,8,60638
1397771,-9761659.91,5162204.1,24,60645
165387,-9761239.52,5144690.06,12,60612
1354209,-9775585.84,5152868.2,15,60634
414128,-9758641.71,5151357.7,19,60657
1256011,-9774600.5,5162347.03,16,60631
351749,-9766810.49,5143947.91,11,60624
1908021,-9750603.19,5127014.05,3,60637
448845,-9763144.52,5150386.01,14,60647
2142245,-9752162.92,5121456.33,6,60619
2026613,-9758825.35,5119963.81,22,60620
2152908,-9752082.71,5119417.15,5,60628
2456601,-9763056.06,5127196.12,8,60629
1963302,-9753577.67,5123063.67,6,60619
1224067,-9771439.96,5157257.97,16,60630
1401467,-9761223.62,5162095.41,24,60645
621106,-9768794.0,5144413.44,15,60644
131400,-9758600.72,5144652.08,12,60642
490803,-9767272.18,5151683.52,25,60641
1715048,-9757646.16,5128442.99,7,
493454,-9763802.58,5150899.92,14,60618
1727479,-9756964.99,5126546.42,7,60621
983111,-9753539.66,5142722.8,1,60604
530081,-9759849.01,5152740.61,19,60657
2093046,-9749147.25,5121260.95,4,60617
997716,-9755270.6,5139381.88,9,60616
1368993,-9762235.2,5159081.16,20,60659
1847933,-9763020.87,5128213.36,8,60655
852940,-9756805.01,5141796.09,12,60607
2072678,-9748385.71,5124667.2,4,60649
922727,-9759558.54,5135511.36,9,60609
664723,-9770757.95,5150199.6,25,60639
1508753,-9761277.08,5133036.62,9,60632
2520076,-9769015.11,5127510.24,8,60638
1764243,-9756390.38,5125684.95,7,60621
1552246,-9759255.09,5131530.95,9,60609
2454760,-9763063.27,5127605.0,8,60629
1307750,-9770185.68,5153161.75,16,60634
186332,-9761155.32,5146209.61,12,60622
2055197,-9762339.04,5123043.38,8,60652
2014805,-9756394.06,5117235.94,22,60643
1933973,-9751091.78,5124901.57,4,60632
689209,-9768254.03,5142547.91,15,60626
1521795,-9761901.78,5131341.7,9,60632
73817,-9759695.55,5147566.57,10,60622
1864086,-9764418.06,5129784.0,8,60629
1490624,-9767141.58,5132034.3,8,60632
586223,-9759756.7,5156311.58,19,60640
2260440,-9752047.65,5118488.91,5,60628
664321,-9770520.72,5150205.87,25,60639
1797256,-9759983.87,5128230.69,7,60636
1205559,-9764040.37,5159573.87,15,60659
930689,-9755754.73,5133774.59,,60609
1787435,-9757026.93,5123712.01,6,60620
278236,-9765258.86,5148950.16,25,60647
523681,-9757702.8,5152560.55,19,60657
1531623,-9762480.37,5130114.62,,
884563,-9759963.55,5137937.79,10,60608
23409,-9756619.29,5147668.18,18,60614
1683135,-9756628.06,5130932.79,9,60609
1278626,-9775502.29,5160003.24,,60631
1689982,-9757343.41,5130875.33,9,60609
2166434,-9755357.05,5114674.91,22,60628
943608,-9765858.77,5135266.13,10,60632
767064,-9766935.42,5140926.37,10,60623
707801,-9771354.11,5151145.51,25,60634
2432593,-9763828.83,5121794.51,8,60652
1576598,-9751903.39,5134727.56,2,
1032358,-9769741.42,5151687.86,25,60641
485265,-9766583.72,5150583.5,25,
1474219,-9764056.26,5131172.35,,60632
1550835,-9759050.38,5131886.47,9,60609
549328,-9760872.15,5153810.35,19,60618
1652921,-9754252.31,5128609.85,3,60637
1192368,-9764240.36,5158054.55,17,60625
1303098,-9763476.86,5160062.65,24,
917856,-9760197.4,5135615.69,9,60608
1668942,-9748862.41,5126730.52,3,60649
2166261,-9755748.06,5114203.95,22,60628
1905235,-9751788.59,5124497.2,6,60619
180988,-9760129.46,5143506.01,12,60612
1415094,-9758248.97,5160754.43,24,60626
1028342,-9768859.87,5151531.36,25,60641
1408894,-9759359.75,5159750.47,24,60660
1999083,-9754404.91,5119942.24,6,60620
1178666,-9767000.82,5154729.53,17,60641
2145957,-9753918.01,5119536.26,6,60619
49817,-9755939.71,5149349.2,18,60614
1585264,-9753498.74,5132483.65,2,60653
1831707,-9761331.63,5127978.46,8,60629
736309,-9763628.03,5140967.99,10,
52504,-9756748.81,5149302.07,18,60614
1076624,-9765683.42,5156034.1,17,60625
517371,-9758511.52,5152484.9,19,60657
1299776,-9763586.26,5160243.95,24,
2505688,-9771784.45,5128422.64,8,60626
1472599,-9763390.27,5130231.55,8,60632
2045073,-9760019.94,5119081.26,22,60643
2156493,-9754778.39,5118558.56,5,60628
679728,-9769741.08,5143206.44,15,60644
2089437,-9745818.15,5123708.7,4,60638
757219,-9764132.53,5139468.34,10,60623
564286,-9757692.15,5156092.82,19,60640
581343,-9760085.16,5157039.73,20,60640
2401348,-9762827.0,5115509.79,22,60623
1619909,-9750591.56,5131188.54,2,60615
1677386,-9748126.51,5125996.54,3,60649
2264345,-9748580.12,5118843.25,4,60617
1793616,-9755495.45,5122665.44,6,60620
1963451,-9753476.68,5122916.58,6,60619
882871,-9755912.36,5139451.33,12,60616
361069,-9765575.25,5143815.13,25,60624
1659604,-9751888.35,5128307.3,3,60637
1278000,-9775004.49,5158899.51,16,60631
1494076,-9768228.21,5131857.01,8,60638
1627289,-9749798.61,5130237.46,2,60637
1686098,-9757601.44,5130143.14,9,60609
1894807,-9751061.49,5125851.56,3,60619
2240232,-9752056.56,5117245.59,5,60628
519585,-9759039.49,5152090.61,19,60657
1796275,-9756231.75,5124398.95,6,60620
1301323,-9763059.23,5159612.54,24,60659
1011098,-9755120.32,5137161.6,9,60616
2085663,-9747013.44,5123485.16,4,60617
1283350,-9775802.48,5158550.68,16,60631
566079,-9758133.45,5155964.06,19,60640
1849897,-9758238.88,5125821.04,7,
2386511,-9760883.82,5115507.86,22,60655
1784753,-9754446.84,5122637.75,6,60620
570672,-9759854.31,5156041.35,19,60640
262633,-9765352.63,5145424.1,11,60651
1644021,-9756008.9,5128604.87,7,60621
2125474,-9746325.18,5122408.61,4,60617
1758603,-9756892.58,5125593.56,7,60621
2030978,-9757770.03,5120320.25,22,60620
380459,-9760959.34,5149656.8,14,60647
1524234,-9761787.91,5130222.4,9,60707
1873791,-9763355.79,5127970.16,8,60629
2495702,-9771247.43,5129749.39,8,60638
223924,-9764298.51,5146736.47,14,
1478299,-9764959.21,5132087.28,8,60632
1321336,-9770325.59,5152155.77,16,60634
2490733,-9768616.94,5130804.67,8,60638
875049,-9759179.02,5139600.7,12,60608
17362,-9756929.3,5146544.82,18,60610
584818,-9761416.36,5156178.0,19,60625
2307358,-9747102.01,5119244.34,4,60617
630591,-9768076.06,5141830.19,15,60644
1753474,-9758147.05,5126422.13,7,
695878,-9772757.48,5148002.97,25,60707
1133727,-9769471.21,5157296.19,16,60630
582640,-9760499.14,5155766.82,19,
960759,-9762683.4,5134080.14,9,60632
520986,-9757324.35,5152278.25,19,60657
128085,-9759364.85,5146084.6,12,60622
468482,-9762725.97,5152061.34,17,60618
1503625,-9765674.88,5129957.16,8,60629
1676838,-9748262.78,5125512.65,3,60649
587817,-9759600.11,5156979.69,20,60640
1659682,-9752239.68,5128656.47,3,60637
2515849,-9768100.82,5133004.95,8,60638
2454738,-9763324.28,5127906.25,8,60629
1316183,-9769074.16,5152352.54,16,60641
2505839,-9771135.31,5128375.98,8,60638
1318338,-9770015.64,5152467.67,16,60641
1117905,-9763107.62,5155943.04,9,60625
170216,-9760526.79,5145017.6,12,60612
1395401,-9762795.64,5162076.85,24,60645
2242245,-9752446.16,5114532.51,5,60628
1873175,-9763964.71,5128198.16,8,60629
1492483,-9768308.21,5130796.93,8,60638
2235778,-9753277.02,5116722.3,5,60628
1945993,-9749611.67,5122375.12,4,60617
2130633,-9745976.92,5121740.86,4,60617
1944551,-9749833.61,5122770.15,4,60617
791861,-9763533.17,5138073.62,10,60623
2179569,-9754479.79,5114646.04,5,60628
1683856,-9757125.33,5130312.09,9,60609
1795860,-9756230.32,5124082.33,6,
1019312,-9765785.85,5152943.72,17,60641
1172545,-9766942.91,5156180.25,17,60630
970486,-9756757.89,5137520.96,9,60608
2208638,-9754389.9,5117211.1,5,60628
1413286,-9758311.24,5160296.95,24,60660
1797162,-9756362.5,5124119.9,6,60620
2362108,-9758908.62,5163954.16,24,60626
971670,-9756533.03,5137858.39,9,60616
1021724,-9765792.73,5152203.74,17,60641
2367643,-9759260.39,5163381.75,24,60626
136056,-9757838.04,5143850.54,12,
553844,-9758167.69,5153603.77,19,60613
991126,-9754636.3,5141126.98,1,60605
761827,-9764094.84,5138914.38,10,
431849,-9759526.61,5152381.53,19,60657
1939573,-9749898.35,5125186.09,3,60649
506074,-9764060.42,5151906.69,17,60618
1358738,-9761425.61,5159965.72,24,60659
810176,-9766468.06,5136577.26,,60623
1486136,-9765732.67,5131281.48,8,60632
697140,-9772819.49,5147428.89,25,60707
2457506,-9763555.53,5127118.43,8,60629
767018,-9766192.75,5140529.83,10,60623
2200049,-9752946.13,5114546.13,5,60628
863132,-9757184.99,5139710.66,12,60608
1189907,-9764770.52,5156949.33,17,60625
1237168,-9773963.93,5157870.33,16,60656
304116,-9766932.83,5148845.52,25,60639
2481204,-9770253.58,5131033.71,8,60638
466316,-9763479.21,5151902.37,17,60618
854013,-9756905.66,5140952.17,12,60608
2443168,-9767327.96,5124353.86,8,60652
1841462,-9758396.81,5126035.0,7,60636
1922182,-9751101.65,5122813.13,4,60619
1808402,-9759494.58,5130447.66,9,60609
2470172,-9766774.03,5123464.37,8,60652
2438077,-9766342.68,5124013.65,8,
2246604,-9747145.37,5115810.55,4,60617
1473334,-9763498.0,5130104.91,5,60632
45793,-9755936.65,5148596.22,18,60614
2069801,-9746835.49,5124856.2,4,60649
990617,-9754586.17,5140652.49,1,60605
1303583,-9769196.67,5153812.89,16,60641
2137273,-9752112.68,5120975.49,6,60619
2327830,-9744515.05,5119430.52,4,60617
2137736,-9753617.86,5120601.82,6,60619
1562869,-9756368.19,5130771.91,9,60609
1940498,-9749110.71,5124926.08,3,60649
93777,-9755763.88,5143156.4,1,60606
1924463,-9751099.18,5123652.64,4,60619
1138803,-9769998.0,5156401.63,16,60630
2351067,-9757449.97,5158520.4,20,60640
566461,-9758032.18,5155263.3,19,60640
1478581,-9765158.51,5131614.88,8,60632
1803986,-9759300.14,5129285.36,,60636
1629488,-9751031.79,5130070.16,2,60637
1067243,-9764704.78,5153382.37,17,60618
2078995,-9747290.2,5122688.81,4,60617
1044206,-9761020.15,5152861.99,14,60618
1878171,-9766644.37,5128017.63,8,60629
1785920,-9754279.94,5121769.03,6,60620
535546,-9759942.6,5153576.61,19,60622
131359,-9758988.2,5145034.3,12,60642
1233526,-9772536.63,5157682.83,16,60656
2377458,-9760398.36,5116987.78,22,60643
659447,-9769011.58,5149959.52,25,60639
1351902,-9775222.17,5153728.54,16,60634
645896,-9765607.48,5141104.79,25,60624
1808280,-9759476.21,5130489.74,9,60609
1861312,-9760830.12,5125427.66,8,
1604192,-9754284.53,5130844.47,2,60615
1581241,-9752016.99,5133036.96,2,60653
2286279,-9759666.91,5114359.17,22,60643
1570927,-9753539.96,5134625.79,2,60653
823805,-9761352.22,5138569.48,10,60608
416388,-9758314.19,5151967.47,,60657
266723,-9766485.34,5147228.62,25,60651
1436918,-9760727.51,5162474.06,24,60645
357127,-9764327.12,5147523.19,14,60647
545923,-9760488.47,5153309.81,19,60618
494628,-9764534.54,5151137.73,14,60618
1984803,-9755915.23,5120178.19,22,60620
1281252,-9773975.83,5159440.89,16,60631
2335818,-9744085.78,5118250.0,4,60617
387236,-9757698.32,5149476.08,18,60614
722154,-9764003.2,5141931.5,11,60624
709712,-9773334.61,5149797.46,25,60707
1660302,-9752656.77,5128521.12,3,60637
2175482,-9757240.7,5116602.22,22,60643
1130417,-9771302.46,5158650.56,,60646
1780580,-9755801.64,5123384.84,6,60620
606802,-9770413.43,5146065.4,15,60651
2010936,-9755501.66,5117362.62,22,60614
2538303,-9762933.0,5127090.67,8,60629
1998186,-9754256.46,5120464.95,6,60620
2375582,-9761638.73,5117276.78,22,60655
712707,-9774196.82,5150515.27,25,60707
922202,-9759845.85,5135597.12,9,60609
2055061,-9761060.22,5123311.82,8,60652
962853,-9763049.23,5134445.17,9,60632
273626,-9766057.53,5147739.28,25,60639
1473722,-9763272.7,5131071.56,8,60632
1288093,-9777928.28,5157368.66,15,60656
2181147,-9755127.42,5113942.0,5,60628
1626042,-9750641.9,5129401.77,2,60637
1132606,-9769929.93,5158827.13,16,60646
56737,-9754380.2,5146371.75,18,60611
349563,-9768848.19,5143640.59,15,60644
582796,-9761178.3,5155770.75,,60625
2229599,-9753799.7,5115787.58,5,60628
1113789,-9763617.86,5154907.73,17,60618
1817175,-9759699.71,5128652.62,7,60636
2058245,-9761520.15,5123399.94,,60652
343780,-9767654.15,5143996.95,11,60644
1284578,-9775792.87,5159829.99,16,60631
1304489,-9769606.3,5153801.35,16,60641
1746642,-9752051.99,5127586.46,3,60637
787531,-9764614.51,5138149.23,10,60623
2306231,-9747607.11,5117917.25,25,60617
1669296,-9748451.99,5126058.0,3,60649
1058555,-9762219.63,5157205.49,20,60625
584214,-9761461.47,5156268.3,19,60625
2182652,-9754936.25,5113218.95,5,60628
1824690,-9760738.57,5127682.78,8,60636
1791429,-9756935.48,5122604.14,6,60620
895919,-9762713.35,5136747.22,10,60623
86296,-9759429.27,5146745.92,14,60622
326785,-9769903.67,5147432.6,25,60639
1641437,-9754819.05,5129163.68,2,60621
1798561,-9759962.43,5129430.59,7,60636
1398353,-9761712.62,5162273.59,24,60645
1047793,-9761465.19,5155234.63,19,60625
2394916,-9764750.53,5115955.13,22,60655
2171995,-9757064.36,5115553.78,22,
330789,-9767748.31,5149122.14,25,60639
277811,-9764897.87,5148591.74,25,60647
2249874,-9754583.95,5117581.88,5,60628
554182,-9756890.15,5152812.04,19,60657
190724,-9761931.0,5146470.79,14,60622
1092725,-9765980.29,5155145.43,17,60630
1049247,-9762186.36,5155841.13,19,60625
2007953,-9755478.25,5118681.33,19,60628
1446985,-9758514.39,5158261.53,20,60640
1174298,-9767167.88,5155773.12,17,60630
93495,-9755424.76,5143500.66,1,60606
754354,-9761171.81,5141350.92,12,60612
1262389,-9775366.41,5163335.43,16,60631
1524398,-9761475.01,5130387.37,9,60632
19053,-9756541.72,5145988.39,,60610
255388,-9765264.93,5147247.73,25,60651
1268987,-9768764.59,5159025.74,16,60646
173448,-9763337.46,5145201.9,12,60612
302494,-9767055.76,5145283.42,11,60624
962825,-9762754.71,5134065.45,9,60632
2189034,-9755851.5,5113041.75,5,60628
1284734,-9775396.93,5158604.49,,60631
777245,-9765339.81,5139740.76,10,60623
372468,-9763906.01,5142456.74,11,60624
1334350,-9772580.86,5152132.0,16,60634
444271,-9761357.31,5148743.2,8,60647
675236,-9769743.44,5142881.72,15,60644
1904926,-9752041.99,5124518.61,9,60619
587353,-9759567.43,5156331.48,,60640
462181,-9763281.06,5150823.99,14,60618
355258,-9766661.44,5143701.09,11,60624
579358,-9760713.45,5156566.27,20,60625
956464,-9763225.56,5133161.67,8,60632
791562,-9764312.54,5138243.37,10,60623
1433944,-9761026.23,5163108.87,24,60645
2464660,-9766172.43,5127114.96,8,60629
284599,-9765690.01,5148584.37,25,60639
1445618,-9758504.6,5157856.44,20,60640
1909316,-9750169.51,5126234.24,3,60637
1231360,-9773961.94,5156624.99,16,60656
846498,-9757928.9,5142078.54,3,60651
82377,-9759930.56,5149224.01,14,60614
1461041,-9767531.72,5132626.83,8,
667010,-9768560.75,5150446.06,25,60639
714358,-9774293.13,5150088.45,,60707
1606084,-9752281.8,5131691.74,2,60615
1631994,-9754110.55,5130557.77,,60615
1677365,-9748094.38,5125672.68,3,60649
482336,-9766114.91,5151596.98,25,60641
1149975,-9770642.75,5157869.95,16,60630
2226135,-9753594.53,5112048.51,5,60628
2262653,-9748463.72,5118850.48,4,60617
517616,-9758292.15,5152379.22,19,60657
1072035,-9766370.09,5154897.41,17,60641
1030574,-9768567.05,5152235.62,,60641
1055546,-9761661.7,5156478.76,20,60625
1316592,-9769213.55,5152452.57,16,60641
1880128,-9765935.2,5128759.59,8,
1076430,-9765819.5,5155260.79,17,60625
1547710,-9757869.78,5131362.23,9,60609
2294105,-9755610.59,5110006.09,5,60628
599599,-9770282.71,5147505.72,25,60639
610345,-9769337.6,5145908.48,15,60651
973036,-9757790.0,5137272.29,9,60608
1124302,-9768775.74,5154846.41,16,60641
2459311,-9764637.19,5125962.67,8,60629
2193009,-9757884.7,5114409.72,22,60643
1168188,-9770744.48,5155634.67,16,60630
221581,-9763498.78,5146861.16,14,60651
84853,-9759790.55,5147788.45,14,60622
2450483,-9764192.23,5127348.79,8,60629
2329421,-9744787.15,5119243.64,4,60617
858520,-9755811.4,5139817.21,12,60616
1704782,-9756458.23,5129041.66,7,60604
569486,-9759983.06,5154137.71,19,60613
1219491,-9770630.21,5161497.6,16,60646
1657335,-9751128.03,5128202.07,3,60637
1326860,-9771557.78,5152032.2,16,60634
59436,-9754621.89,5146043.73,2,60611
1327510,-9771320.44,5152035.58,16,60634
551413,-9757405.24,5153209.94,19,60613
1891807,-9752140.6,5124914.81,3,60619
1416733,-9759062.56,5160985.18,24,60626
336668,-9768783.11,5148648.33,25,60631
443329,-9760243.63,5151963.6,19,60657
883908,-9760167.38,5138706.76,10,60608
1781320,-9755792.76,5123588.69,6,60620
1587364,-9754222.95,5132179.9,2,60615
1915541,-9750581.3,5125810.87,4,60661
1241138,-9772248.46,5155114.0,16,60630
270255,-9764357.46,5147478.23,14,60651
131957,-9759802.27,5145786.4,12,60622
365086,-9764794.6,5143268.67,11,60624
302782,-9765607.51,5144592.01,11,60624
1525920,-9761641.77,5131114.36,9,60632
720585,-9765338.3,5141606.35,11,60624
1687420,-9757381.91,5129416.52,7,60621
1867379,-9764878.19,5128959.71,8,60629
2221187,-9753454.1,5113692.14,5,60628
1004248,-9753740.22,5137337.16,1,60616
1775018,-9755178.82,5124490.32,6,60620
382900,-9756770.77,5150187.91,19,60614
444460,-9761340.53,5148897.69,14,60647
2493286,-9769961.08,5129122.78,8,60638
1563296,-9756385.14,5132311.1,9,60609
1376265,-9760658.44,5158101.83,20,60625
1016491,-9766794.75,5152915.98,17,
67720,-9754599.7,5145102.4,18,60611
1556564,-9755280.03,5131279.61,9,60609
1140170,-9769396.39,5156389.38,16,60630
1906602,-9751242.41,5124580.39,6,60619
1355489,-9776517.57,5152040.07,16,60609
322360,-9768505.28,5145271.57,,60651
1615038,-9750703.96,5131984.88,2,60615
729146,-9764745.15,5140564.81,10,60623
2013358,-9757310.04,5117694.96,19,60643
2090117,-9745799.41,5123529.39,4,60617
548951,-9760418.81,5153431.58,19,60618
1224781,-9772005.36,5157863.64,16,60630
144907,-9759326.25,5145159.67,12,60622
605012,-9770937.78,5145993.43,15,60651
513498,-9756135.78,5150935.8,19,60657
1207061,-9764729.34,5160091.99,,60659
627968,-9769570.8,5140891.47,15,60644
803095,-9764988.08,5137702.0,10,60623
1122208,-9768982.57,5155990.98,16,60630
2107725,-9748310.31,5119971.45,4,60617
1279460,-9775069.9,5160262.3,16,60631
3802,-9755552.16,5147252.36,18,60610
2277474,-9757883.11,5112991.73,5,60643
432636,-9760855.04,5151361.58,19,60618
108487,-9754309.16,5144228.26,1,60601
3806,-9755426.61,5147303.47,17,60610
1371437,-9761657.51,5159271.79,20,60659
204314,-9763111.93,5143225.22,12,60612
2318187,-9744501.53,5114621.17,4,60617
1213177,-9763210.62,5156300.14,17,60625
980719,-9754477.93,5141300.49,1,60605
805783,-9765871.62,5138185.21,10,60623
783802,-9766574.14,5139338.09,10,
2380803,-9759297.19,5115769.88,22,60643
1616702,-9751237.57,5131471.28,2,60615
131543,-9760143.81,5146237.61,12,60622
2039755,-9759185.26,5120149.6,22,60620
1962472,-9753452.03,5122969.1,2,60619
1066665,-9765513.36,5153696.79,17,60637
1983126,-9757523.23,5121417.84,22,60620
530615,-9759821.78,5152558.65,19,60657
2338321,-9757209.61,5155383.12,,60640
101532,-9754858.67,5143238.75,1,60603
1737351,-9753056.24,5128041.89,3,
1203955,-9765584.03,5158415.77,17,60659
1698320,-9758615.55,5130413.28,9,60609
316357,-9769050.97,5147308.03,25,60642
2083639,-9747142.44,5122625.64,4,60617
2218054,-9754480.59,5112255.56,,60628
593701,-9770147.74,5146947.27,25,60651
2058754,-9760938.8,5123238.42,8,60652
779088,-9766534.31,5138195.44,10,60623
2506862,-9770662.5,5127784.59,8,60638
24078,-9757005.65,5147910.81,18,60614
1429579,-9763276.52,5163721.81,24,60645
23430,-9756741.81,5148024.21,18,60614
2131553,-9746362.51,5121479.45,4,60617
2024495,-9760110.1,5122244.53,6,60620
125865,-9759514.67,5146139.47,12,60622
1577392,-9751371.89,5133764.56,2,60653
1092083,-9765990.02,5155516.03,17,60630
253014,-9765305.24,5146716.28,25,60651
1386814,-9762823.34,5161007.91,24,60645
1672187,-9749627.22,5126867.46,,60649
1185248,-9768678.37,5153007.39,16,60641
1550632,-9759226.19,5131543.32,9,60609
1680901,-9757115.18,5129725.88,7,60621
727917,-9764890.81,5140863.1,10,60623
691694,-9770480.13,5143501.26,15,60644
1144238,-9771154.04,5157193.68,16,60630
98825,-9754786.21,5144066.79,1,60601
1464254,-9761188.03,5132078.78,,60632
1031243,-9769030.37,5151213.08,25,60641
